,year,title,genre,avg_vote,movie_rating,duration
419,2005,BloodRayne,"Action, Adventure, Fantasy",2.9,bad,95
420,2005,Deepwater,"Crime, Mystery, Thriller",5.4,okay,93
421,2005,Evil Aliens,"Comedy, Horror, Sci-Fi",5.3,okay,93
422,2006,Love Comes to the Executioner,"Comedy, Drama, Romance",5.5,okay,89
423,2005,Mall Cop,Comedy,5.0,okay,87
424,2005,Mouth to Mouth,Drama,6.2,good,103
425,2006,Pirates of the Caribbean: Dead Man's Chest,"Action, Adventure, Fantasy",7.3,good,151
426,2005,Sueño,"Comedy, Drama, Music",5.2,okay,108
427,2007,Black August,Drama,6.4,good,116
428,2005,Police Beat,"Crime, Drama",6.7,good,80
429,2005,Af banen,"Comedy, Sport",5.0,okay,80
430,2005,Cry Wolf,"Drama, Horror, Mystery",5.8,okay,90
431,2006,Silent Hill,Horror,6.5,good,125
432,2005,Swimmers,Drama,6.5,good,90
433,2005,Kicking & Screaming,"Comedy, Family, Romance",5.6,okay,95
434,2005,The Weather Man,"Comedy, Drama",6.5,good,102
435,2007,What We Do Is Secret,"Biography, Drama, Music",6.4,good,92
436,2005,The White Countess,"Drama, History, Romance",6.6,good,135
437,2005,Missing in America,"Drama, War",6.6,good,102
438,2006,Accepted,Comedy,6.4,good,93
439,2006,Aimee Semple McPherson,"Biography, Drama",4.7,okay,110
440,2005,The Amityville Horror,Horror,6.0,good,90
441,2006,Ask the Dust,"Drama, Romance",5.8,okay,117
442,2005,Trouble with Sex,"Drama, Romance",5.2,okay,88
443,2005,The Dying Gaul,"Drama, Romance",6.4,good,92
444,2005,Hooligans,"Crime, Drama, Sport",7.5,good,109
445,2005,How the Garcia Girls Spent Their Summer,"Comedy, Drama, Romance",6.3,good,128
446,2005,Lonesome Jim,"Comedy, Drama",6.6,good,91
447,2005,The Long Weekend,Comedy,5.2,okay,85
448,2007,Santuri,"Drama, Musical, Romance",7.5,good,107
449,2005,Miss Congeniality 2: Armed & Fabulous,"Action, Comedy, Crime",5.1,okay,115
450,2007,Bell Witch: The Movie,"Drama, Horror",3.9,okay,99
451,2005,Boo,Horror,4.2,okay,94
452,2005,Crash Landing,"Action, Crime, Drama",3.7,okay,88
453,2007,Pistoleros,"Action, Comedy, Western",5.3,okay,92
454,2005,Fainaru fantajî sebun adobento chirudoren,"Animation, Action, Adventu",7.2,good,101
455,2006,Glory Road,"Biography, Drama, Sport",7.2,good,118
456,2005,The Godfather of Green Bay,Comedy,5.6,okay,90
457,2007,The Golden Compass,"Adventure, Family, Fantasy",6.1,good,113
458,2006,Monster House,"Animation, Adventure, Come",6.6,good,91
459,2005,My Big Fat Independent Movie,Comedy,3.2,okay,80
460,2005,Le parfum de la dame en noir,"Comedy, Crime",5.7,okay,115
461,2006,Red Riding Hood,"Adventure, Family, Musical",3.4,okay,82
462,2009,Where the Wild Things Are,"Adventure, Drama, Family",6.7,good,101
463,2005,The Legend of Zorro,"Action, Adventure, Romance",5.9,okay,129
464,2005,Duck,Drama,6.0,good,96
465,2005,Inside Out,"Drama, Mystery, Thriller",5.4,okay,90
466,2005,Hitch,"Comedy, Romance",6.6,good,118
467,2005,Love for Rent,"Comedy, Romance",7.0,good,96
468,2007,Say It in Russian,"Drama, Romance, Thriller",5.8,okay,85
469,2006,Renaissance,"Animation, Action, Sci-Fi",6.7,good,105
470,2005,The River King,"Drama, Mystery, Thriller",5.8,okay,99
471,2005,Store planer!,Comedy,5.4,okay,96
472,2005,The Vault,Action,1.9,bad,87
473,2005,Aurora Borealis,"Drama, Romance",6.7,good,110
474,2005,Batalla en el cielo,"Crime, Drama",5.6,okay,98
475,2005,Bee Season,"Drama, Family",5.5,okay,104
476,2005,Cold and Dark,"Crime, Horror, Thriller",4.0,okay,94
477,2005,The Constant Gardener,"Drama, Mystery, Romance",7.4,good,129
478,2005,The Iris Effect,"Mystery, Thriller, Drama",3.2,okay,90
479,2005,Prime,"Comedy, Drama, Romance",6.2,good,105
480,2005,The Roost,"Horror, Thriller",4.9,okay,80
481,2006,Idiocracy,"Adventure, Comedy, Sci-Fi",6.6,good,84
482,2006,The Black Dahlia,"Crime, Drama, Mystery",5.6,okay,121
483,2005,Caché,"Drama, Mystery, Thriller",7.3,good,117
484,2005,In Her Shoes,"Comedy, Drama, Romance",6.4,good,130
485,2007,King of California,"Comedy, Drama",6.6,good,93
486,2005,King's Ransom,"Comedy, Crime",4.3,okay,95
487,2005,The L.A. Riot Spectacular,Comedy,4.9,okay,80
488,2005,Loverboy,"Drama, Romance",5.4,okay,84
489,2005,My Big Phat Hip Hop Family,Comedy,1.6,bad,108
490,2006,My First Wedding,"Comedy, Romance",4.9,okay,94
491,2005,Paha maa,Drama,7.4,good,130
492,2005,River Queen,"Action, Adventure, Drama",6.0,good,114
493,2005,Transporter 2,"Action, Thriller",6.3,good,87
494,2005,Beauty Shop,Comedy,5.5,okay,105
495,2005,"Va, vis et deviens",Drama,7.9,good,140
496,2005,Anklaget,Drama,7.0,good,103
497,2006,Treasure Island Kids: The Battle of Treasure Island,"Adventure, Family",4.4,okay,101
498,2005,Brokeback Mountain,"Drama, Romance",7.7,good,134
499,2005,The Circle,"Drama, Mystery, Thriller",5.6,okay,103
500,2005,The Girl from Monday,"Action, Comedy, Sci-Fi",5.2,okay,84
501,2005,The Greatest Game Ever Played,"Biography, Drama, History",7.4,good,120
502,2005,Johnny Slade's Greatest Hits,"Comedy, Crime, Music",6.0,good,88
503,2007,Rise,"Action, Horror, Mystery",4.9,okay,97
504,2006,Sea of Fear,Horror,2.6,bad,90
505,2005,O Signo do Caos,Drama,6.7,good,80
506,2006,The West Wittering Affair,Comedy,4.0,okay,92
507,2006,Zwartboek,"Drama, Thriller, War",7.7,good,145
508,2007,30 Days of Night,"Action, Horror, Thriller",6.6,good,113
509,2007,Bee Movie,"Animation, Adventure, Come",6.1,good,91
510,2005,Budjenje iz mrtvih,Drama,6.5,good,134
511,2006,Click,"Comedy, Drama, Fantasy",6.4,good,107
512,2005,Deck Dogz,"Action, Adventure, Drama",4.9,okay,90
513,2005,Edison,"Action, Crime, Drama",5.3,okay,99
514,2006,Matti,"Biography, Comedy, Drama",5.9,okay,135
515,2006,Swarm of the Snakehead,"Comedy, Horror, Sci-Fi",3.5,okay,95
516,2005,Waqt: The Race Against Time,"Comedy, Drama, Family",6.8,good,153
517,2007,Dreamland,"Sci-Fi, Horror, Mystery",3.7,okay,77
518,2006,I Want Someone to Eat Cheese With,"Comedy, Romance",6.1,good,80
519,2005,A Lot Like Love,"Comedy, Drama, Romance",6.6,good,107
520,2005,A Perfect Fit,"Crime, Drama, Romance",5.2,okay,85
521,2006,Le temps des porte-plumes,Drama,6.1,good,94
522,2005,Three Dollars,Drama,6.2,good,118
523,2005,Adam and Eve,"Comedy, Drama, Romance",4.5,okay,91
524,2005,Confess,"Thriller, Drama",5.0,okay,89
525,2005,Mozart and the Whale,"Comedy, Drama, Romance",6.9,good,94
526,2008,The Onion Movie,Comedy,6.2,good,86
527,2006,Valley of Flowers,"Adventure, Drama, Romance",7.0,good,155
528,2005,When Do We Eat?,Comedy,5.9,okay,86
529,2010,Anderson's Cross,"Comedy, Drama, Romance",5.0,okay,98
530,2005,Brick,"Action, Crime, Drama",7.3,good,110
531,2005,Coach Carter,"Biography, Drama, Sport",7.3,good,136
532,2006,Forget About It,"Comedy, Drama",4.5,okay,88
533,2007,Go Go Tales,"Comedy, Drama",5.7,okay,96
534,2006,Het woeden der gehele wereld,Thriller,4.5,okay,115
535,2005,Leef!,Drama,6.9,good,110
536,2005,The Nickel Children,Drama,5.5,okay,95
537,2006,The Other Side,"Action, Thriller",5.2,okay,92
538,2005,Reeker,"Horror, Mystery, Thriller",5.2,okay,90
539,2005,Santa's Slay,"Comedy, Fantasy, Horror",5.3,okay,78
540,2006,The Shaggy Dog,"Comedy, Family, Fantasy",4.4,okay,98
541,2006,Sportman van de Eeuw,"Comedy, Drama, Romance",6.8,good,100
542,2005,The Third Wish,"Romance, Comedy",4.3,okay,93
543,2007,Vegas Vampires,Horror,2.0,bad,89
544,2007,Viva,"Comedy, Drama, Musical",6.0,good,120
545,2006,Alatriste,"Adventure, Drama, History",6.1,good,145
546,2005,The Producers,"Comedy, Musical",6.3,good,134
547,2005,3 Needles,Drama,6.4,good,127
548,2005,Bab'Aziz,Drama,7.6,good,96
549,2005,Bye Bye Blackbird,Drama,5.8,okay,99
550,2006,Catch and Release,"Comedy, Drama, Romance",6.0,good,124
551,2005,Forty Shades of Blue,"Drama, Music, Romance",6.2,good,108
552,2005,Le courage d'aimer,"Comedy, Drama",5.8,okay,103
553,2005,States of Grace,Drama,6.8,good,128
554,2005,The Devil's Rejects,Horror,6.8,good,107
555,2005,House of 9,"Drama, Horror, Mystery",5.5,okay,86
556,2005,The Pacifier,"Action, Comedy, Drama",5.6,okay,95
557,2005,Truce,"Drama, Western",5.9,okay,106
558,2005,North Country,Drama,7.3,good,126
559,2006,The Ugly Duckling and Me!,"Animation, Adventure, Come",5.4,okay,89
560,2005,Pit Fighter,Action,4.5,okay,83
561,2005,Maman Last Call,"Drama, Comedy",6.1,good,96
562,2006,Perfume: The Story of a Murderer,"Crime, Drama",7.5,good,147
563,2005,Wedding Crashers,"Comedy, Romance",6.9,good,119
564,2005,Willenbrock,"Drama, Crime",6.8,good,105
565,2007,Meet the Robinsons,"Animation, Adventure, Come",6.8,good,95
566,2006,Egyetleneim,"Comedy, Drama, Romance",5.8,okay,76
567,2005,FAQs,Drama,5.8,okay,95
568,2005,Ice Princess,"Comedy, Drama, Family",6.0,good,98
569,2005,The King,"Drama, Thriller",6.7,good,105
570,2005,Kisna: The Warrior Poet,"Drama, History, Musical",4.5,okay,170
571,2008,The Secret of Moonacre,"Adventure, Family, Fantasy",6.1,good,103
572,2005,Nanny McPhee,"Comedy, Family, Fantasy",6.5,good,97
573,2005,Shadowboxer,"Action, Crime, Drama",5.5,okay,93
574,2007,Blood and Chocolate,"Drama, Fantasy, Horror",5.5,okay,98
575,2005,House of Wax,Horror,5.3,okay,108
576,2006,Just My Luck,"Comedy, Fantasy, Romance",5.4,okay,103
577,2005,The Skeleton Key,"Drama, Horror, Mystery",6.5,good,104
578,2005,Smile,"Adventure, Drama",6.3,good,107
579,2006,Dirty Work,Thriller,5.3,okay,97
580,2006,Eight Below,"Adventure, Drama, Family",7.3,good,120
581,2005,Drop Dead Sexy,"Comedy, Crime",5.0,okay,83
582,2005,Game Over,"Action, Drama",2.8,bad,90
583,2005,Man to Man,Drama,6.5,good,122
584,2005,Memoirs of a Geisha,"Drama, Romance",7.4,good,145
585,2006,My Bollywood Bride,"Comedy, Drama, Romance",4.7,okay,95
586,2005,Obaba,Drama,6.5,good,100
587,2005,"Travaux, on sait quand ça commence...",Comedy,5.2,okay,95
588,2005,Zemanovaload,Comedy,6.0,good,90
589,2005,A fény ösvényei,Drama,6.9,good,90
590,2008,Bolt,"Animation, Adventure, Come",6.8,good,96
591,2005,Derailed,"Crime, Drama, Thriller",6.6,good,108
592,2005,Devil's Highway,Thriller,3.5,okay,91
593,2005,Down in the Valley,"Drama, Romance, Thriller",6.4,good,108
594,2006,The Last Drop,"Action, Adventure, Crime",4.5,okay,103
595,2005,Throttle,"Action, Thriller",5.1,okay,86
596,2005,The Longest Yard,"Comedy, Crime, Sport",6.4,good,113
597,2010,Tangled,"Animation, Adventure, Come",7.7,good,100
598,2005,Special Ed,Drama,6.7,good,108
599,2005,Rumor Has It...,"Comedy, Drama, Romance",5.5,okay,97
600,2005,Vampires: The Turning,"Action, Horror, Thriller",3.5,okay,84
601,2005,Nordeste,Drama,6.6,good,104
602,2005,Assault on Precinct 13,"Action, Crime, Drama",6.3,good,109
603,2007,Bridge to Terabithia,"Drama, Family, Fantasy",7.1,good,96
604,2006,Cattle Call,Comedy,3.7,okay,83
605,2006,The Celestine Prophecy,"Adventure, Drama",4.9,okay,99
606,2006,DOA: Dead or Alive,"Action, Adventure",4.8,okay,87
607,2005,Dead Meat,"Comedy, Horror",4.1,okay,87
608,2005,Down and Derby,"Comedy, Family",5.5,okay,90
609,2005,Duane Hopwood,"Comedy, Drama",6.6,good,84
610,2007,Trade,"Crime, Drama, Thriller",7.4,good,120
611,2006,Grad Night,"Comedy, Drama",1.7,bad,89
612,2005,A History of Violence,"Crime, Drama, Thriller",7.4,good,96
613,2005,The Island,"Action, Sci-Fi, Thriller",6.8,good,136
614,2005,Je préfère qu'on reste amis,"Comedy, Drama, Romance",6.0,good,100
615,2005,Lord of War,"Action, Crime, Drama",7.6,good,122
616,2005,The Man,"Action, Comedy, Crime",5.5,okay,83
617,2006,Avril,"Comedy, Drama",7.0,good,96
618,2005,End of the Spear,"Adventure, Biography, Dram",6.8,good,108
619,2005,Ambulancen,"Drama, Thriller",5.2,okay,80
620,2005,Chanthupottu,"Comedy, Drama, Romance",6.6,good,127
621,2005,Bag det stille ydre,"Drama, Horror, Mystery",4.6,okay,93
622,2005,Die blaue Grenze,"Drama, Mystery, Romance",6.4,good,107
623,2008,Far Cry,"Action, Adventure, Sci-Fi",3.1,okay,95
624,2005,Herbie Fully Loaded,"Adventure, Comedy, Family",4.8,okay,101
625,2005,The Ice Harvest,"Comedy, Crime, Drama",6.3,good,92
626,2005,Lepel,Drama,6.3,good,96
627,2006,Open Season,"Animation, Adventure, Come",6.1,good,86
628,2005,"Tu vas rire, mais je te quitte",Comedy,5.0,okay,90
629,2006,The Witches Hammer,"Action, Horror",3.1,okay,91
630,2005,C.R.A.Z.Y.,"Comedy, Drama",7.9,good,127
631,2005,The Baxter,"Comedy, Romance",6.5,good,91
632,2005,The Curse of El Charro,Horror,2.9,bad,90
633,2007,Le scaphandre et le papillon,"Biography, Drama",8.0,good,112
634,2005,Say Uncle,"Comedy, Drama",5.5,okay,91
635,2005,Fierce People,"Drama, Thriller",6.5,good,107
636,2006,A Good Year,"Comedy, Drama, Romance",7.0,good,117
637,2006,Greed,"Action, Horror, Thriller",3.4,okay,93
638,2005,The Helix... Loaded,"Action, Adventure, Comedy",2.1,bad,97
639,2005,Der kleine Eisbär 2: Die geheimnisvolle Insel,"Animation, Adventure, Dram",5.6,okay,80
640,2005,Brooklyn Lobster,"Comedy, Drama",6.3,good,94
641,2006,"Paris, je t'aime","Comedy, Drama, Romance",7.3,good,120
642,2005,Sin City,"Crime, Thriller",8.0,good,124
643,2005,Xiang ri kui,"Drama, Romance",7.2,good,129
644,2005,Tamara,"Drama, Fantasy, Horror",5.1,okay,98
645,2006,Underworld: Evolution,"Action, Adventure, Fantasy",6.7,good,106
646,2007,Breach,"Biography, Crime, Drama",7.0,good,110
647,2005,Æon Flux,"Action, Adventure, Crime",5.4,okay,93
648,2005,Avant qu'il ne soit trop tard,Comedy,5.4,okay,84
649,2005,Bab el web,Comedy,4.6,okay,99
650,2005,Beowulf & Grendel,"Action, Adventure, Drama",5.8,okay,103
651,2005,Chok-Dee,"Action, Drama",6.2,good,105
652,2005,Just Sex and Nothing Else,Comedy,6.3,good,97
653,2005,L'empire des loups,"Action, Crime, Drama",5.9,okay,128
654,2005,The Great New Wonderful,"Comedy, Drama, Romance",5.7,okay,87
655,2005,Hating Alison Ashley,Comedy,5.5,okay,100
656,2005,The Dark Hours,"Horror, Thriller",6.0,good,80
657,2005,Iznogoud,Comedy,3.7,okay,95
658,2006,Comme tout le monde,"Comedy, Romance",5.5,okay,90
659,2005,The New World,"Biography, Drama, History",6.7,good,135
660,2005,Ivkova slava,Comedy,7.2,good,110
661,2006,Sólo Dios sabe,"Drama, Mystery, Romance",6.7,good,115
662,2005,Unge Andersen,Drama,6.4,good,110
663,2006,Abominable,"Horror, Thriller",5.1,okay,94
664,2005,The Big White,"Comedy, Crime, Drama",6.4,good,100
665,2006,Bumer: Film vtoroy,"Crime, Drama",6.1,good,110
666,2005,Casanova,"Adventure, Comedy, Drama",6.5,good,112
667,2005,The Cave,"Action, Adventure, Horror",5.1,okay,97
668,2006,Cemetery Gates,"Horror, Action, Sci-Fi",3.5,okay,92
669,2005,Chaos,"Action, Crime, Drama",6.5,good,106
670,2005,Supercross,"Action, Drama, Romance",4.3,okay,80
671,2007,Gardener of Eden,"Comedy, Drama",6.1,good,88
672,2008,Green River,"Crime, Drama, Thriller",3.1,okay,90
673,2005,Last Days,"Drama, Music",5.8,okay,97
674,2005,Snuff-Movie,Horror,3.9,okay,92
675,2006,Max Havoc: Ring of Fire,Action,3.1,okay,89
676,2005,Nordkraft,"Crime, Drama, Romance",6.8,good,125
677,2005,Oskar & Josefine,"Family, Fantasy, Sci-Fi",5.2,okay,80
678,2006,Perfect Creature,"Action, Drama, Fantasy",5.4,okay,90
679,2005,Roll Bounce,"Comedy, Drama, Music",6.1,good,112
680,2007,De scheepsjongens van Bontekoe,"Adventure, Family",6.3,good,135
681,2005,The Sisterhood of the Traveling Pants,"Comedy, Drama, Romance",6.5,good,119
682,2005,Solkongen,"Comedy, Drama",6.1,good,86
683,2005,State Property 2,"Musical, Action, Crime",4.6,okay,94
684,2006,Think Tank,Comedy,2.9,bad,96
685,2010,Utomlennye solntsem 2,"Drama, History, War",4.2,okay,181
686,2009,Youth in Revolt,"Comedy, Drama, Romance",6.4,good,90
687,2005,The Ape,"Comedy, Drama",4.5,okay,92
688,2005,Chasing Ghosts,"Crime, Drama, Mystery",5.4,okay,119
689,2006,Cloud 9,"Comedy, Sport",4.2,okay,93
690,2005,Everything Is Illuminated,"Comedy, Drama",7.4,good,106
691,2005,The Exorcism of Emily Rose,"Drama, Horror, Thriller",6.7,good,119
692,2006,Even Money,"Crime, Drama",5.9,okay,113
693,2006,Little Children,"Drama, Romance",7.5,good,136
694,2008,My Sassy Girl,"Comedy, Drama, Romance",6.3,good,92
695,2006,Running Scared,"Action, Crime, Drama",7.4,good,122
696,2005,Les mauvais joueurs,"Crime, Drama",5.3,okay,85
697,2005,The Notorious Bettie Page,"Biography, Drama",6.5,good,91
698,2009,House of Boys,"Drama, Music, Romance",6.6,good,117
699,2006,Irish Jam,Comedy,5.2,okay,94
700,2006,The Lives of Others,"Drama, Thriller",8.4,good,137
701,2005,The Moguls,Comedy,6.3,good,96
702,2006,A Scanner Darkly,"Animation, Crime, Drama",7.1,good,100
703,2005,Sky High,"Adventure, Comedy, Family",6.2,good,100
704,2006,Southland Tales,"Comedy, Drama, Mystery",5.4,okay,145
705,2005,Suits on the Loose,Comedy,5.4,okay,94
706,2008,Rudo y Cursi,"Comedy, Drama, Sport",6.8,good,106
707,2005,The 40 Year Old Virgin,"Comedy, Romance",7.1,good,116
708,2006,The Wild,"Animation, Adventure, Come",5.3,okay,94
709,2006,Rang De Basanti,"Comedy, Drama",8.2,good,167
710,2006,The Absence of Light,"Action, Drama, Horror",2.2,bad,77
711,2006,All the King's Men,"Drama, Thriller",6.2,good,128
712,2005,Barfuss,"Comedy, Drama, Romance",7.2,good,118
713,2005,The Deal,"Crime, Drama, Thriller",5.0,okay,107
714,2005,Chaos,"Horror, Thriller",3.2,okay,74
715,2005,Loggerheads,Drama,7.1,good,95
716,2005,Nearing Grace,"Comedy, Drama, Romance",5.8,okay,105
717,2005,Stestí,Drama,7.1,good,102
718,2005,"The Prize Winner of Defiance, Ohio","Biography, Drama",7.3,good,99
719,2005,Sametoví vrazi,"Crime, Drama",6.0,good,137
720,2005,Shut Up and Shoot Me,Comedy,6.2,good,90
721,2005,Skrítek,Comedy,7.1,good,90
722,2005,Zathura: A Space Adventure,"Action, Adventure, Comedy",6.1,good,101
723,2005,El amor - primera parte,"Comedy, Romance",7.0,good,102
724,2005,The Chumscrubber,"Comedy, Drama",6.9,good,108
725,2005,Dobro ustimani mrtvaci,"Comedy, Drama",7.0,good,92
726,2008,The Eye,"Drama, Horror, Mystery",5.4,okay,98
727,2006,The Guardian,"Action, Adventure, Drama",6.9,good,139
728,2005,Lorelei,"Action, Drama, Sci-Fi",5.3,okay,128
729,2006,Pucked,"Comedy, Sport",4.1,okay,83
730,2005,Our Very Own,Drama,6.1,good,106
731,2005,Szöke kóla,Comedy,4.1,okay,96
732,2005,Pooh's Heffalump Movie,"Animation, Comedy, Family",6.4,good,68
733,2005,The Sisters,Drama,6.1,good,113
734,2005,Le survenant,Drama,6.3,good,138
735,2005,Sílení,"Animation, Comedy, Drama",7.3,good,118
736,2005,Transamerica,"Adventure, Comedy, Drama",7.4,good,103
737,2005,The Truth About Love,"Comedy, Romance",5.4,okay,100
738,2005,The Second Front,"Action, Romance, War",4.0,okay,88
739,2005,War of the Worlds,"Adventure, Sci-Fi",6.5,good,116
740,2005,Complete Guide to Guys,Comedy,4.2,okay,83
741,2005,Dirty Deeds,Comedy,5.8,okay,87
742,2005,Fugitive Hunter,Action,3.6,okay,88
743,2006,Full Grown Men,"Comedy, Drama",4.9,okay,78
744,2006,A herceg haladéka,Drama,6.0,good,92
745,2006,The Departed,"Crime, Drama, Thriller",8.5,good,151
746,2005,Kamenák 3,Comedy,2.4,bad,101
747,2005,The Mistress of Spices,"Drama, Romance",5.5,okay,92
748,2009,1,"Sci-Fi, Thriller",6.1,good,91
749,2005,Príbehy obycejného sílenství,"Comedy, Drama",7.3,good,100
750,2005,Kousek nebe,Romance,6.8,good,88
751,2007,Sweeney Todd: The Demon Barber of Fleet Street,"Drama, Horror, Musical",7.3,good,116
752,2005,Knetter,"Comedy, Drama",6.6,good,83
753,2005,Munich,"Biography, Crime, Drama",7.5,good,164
754,2005,Voksne mennesker,"Comedy, Drama, Romance",7.2,good,109
755,2007,Wild Girls Gone,Comedy,4.7,okay,93
756,2006,Firewall,"Action, Crime, Thriller",5.8,okay,105
757,2005,Bad News Bears,"Comedy, Sport",5.8,okay,113
758,2006,Der var engang en dreng - som fik en lillesøster me,"Family, Musical",5.7,okay,90
759,2005,Flightplan,"Drama, Mystery, Thriller",6.3,good,98
760,2005,Guy X,"Comedy, War",5.1,okay,101
761,2007,The Heartbreak Kid,"Comedy, Romance",5.8,okay,116
762,2005,Kids in America,Comedy,5.7,okay,91
763,2006,Last Holiday,"Comedy, Romance",6.4,good,112
764,2005,The Life and Hard Times of Guy Terrifico,Comedy,6.6,good,86
765,2005,Love Wrecked,"Adventure, Comedy, Romance",4.8,okay,87
766,2005,Hrubes a Mares jsou kamarádi do deste,Comedy,5.4,okay,108
767,2005,Marilyn Hotchkiss' Ballroom Dancing & Charm School,"Comedy, Drama, Musical",6.6,good,103
768,2006,Grilled,"Comedy, Crime",5.2,okay,83
769,2006,Poseidon,"Action, Adventure, Drama",5.6,okay,98
770,2005,Les poupées russes,"Comedy, Drama, Romance",7.0,good,125
771,2006,East Broadway,"Comedy, Family, Romance",5.9,okay,105
772,2008,Surveillance,"Crime, Drama, Mystery",6.3,good,97
773,2009,Watchmen,"Action, Drama, Mystery",7.6,good,162
774,2005,Shabd,Drama,5.2,okay,140
775,2006,The Alibi,"Comedy, Drama, Romance",6.4,good,90
776,2006,Cargo,"Adventure, Drama, Thriller",5.1,okay,95
777,2005,Cheong yeon,Romance,6.8,good,132
778,2005,Come Away Home,"Drama, Family",6.8,good,102
779,2006,Dnevnoy dozor,"Action, Fantasy, Horror",6.5,good,132
780,2005,Espace détente,Comedy,4.6,okay,102
781,2006,Last Sunset,"Romance, Thriller",4.5,okay,84
782,2005,Hunting Season,Horror,3.5,okay,79
783,2005,Hustle & Flow,"Crime, Drama, Music",7.3,good,116
784,2005,The King Maker,"Adventure, Drama",3.5,okay,92
785,2006,The Lake House,"Drama, Fantasy, Romance",6.8,good,99
786,2005,Mi Mejor Enemigo,"Comedy, Drama",7.2,good,100
787,2005,The Mighty Celt,Drama,6.9,good,82
788,2008,Nim's Island,"Adventure, Family, Fantasy",6.0,good,96
789,2005,La noche del hermano,Drama,5.1,okay,106
