,date,city,price
2133,1994-09-01,OR-Portland,75.87
2134,1994-09-01,TX-Dallas,
2135,1994-09-01,WA-Seattle,71.93
2136,1994-09-01,Composite-10,77.57
2137,1994-09-01,Composite-20,
2138,1994-09-01,National-US,80.35
2139,1994-10-01,AZ-Phoenix,74.26
2140,1994-10-01,CA-Los Angeles,77.07
2141,1994-10-01,CA-San Diego,73.99
2142,1994-10-01,CA-San Francisco,68.17
2143,1994-10-01,CO-Denver,67.03
2144,1994-10-01,DC-Washington,90.33
2145,1994-10-01,FL-Miami,86.47
2146,1994-10-01,FL-Tampa,85.1
2147,1994-10-01,GA-Atlanta,77.25
2148,1994-10-01,IL-Chicago,81.89
2149,1994-10-01,MA-Boston,69.21
2150,1994-10-01,MI-Detroit,67.65
2151,1994-10-01,MN-Minneapolis,73.17
2152,1994-10-01,NC-Charlotte,79.87
2153,1994-10-01,NV-Las Vegas,86.69
2154,1994-10-01,NY-New York,78.87
2155,1994-10-01,OH-Cleveland,81.03
2156,1994-10-01,OR-Portland,75.99
2157,1994-10-01,TX-Dallas,
2158,1994-10-01,WA-Seattle,72.01
2159,1994-10-01,Composite-10,77.5
2160,1994-10-01,Composite-20,
2161,1994-10-01,National-US,80.32
2162,1994-11-01,AZ-Phoenix,74.46
2163,1994-11-01,CA-Los Angeles,76.59
2164,1994-11-01,CA-San Diego,73.6
2165,1994-11-01,CA-San Francisco,68.04
2166,1994-11-01,CO-Denver,67.16
2167,1994-11-01,DC-Washington,90.18
2168,1994-11-01,FL-Miami,86.69
2169,1994-11-01,FL-Tampa,85.01
2170,1994-11-01,GA-Atlanta,77.56
2171,1994-11-01,IL-Chicago,81.76
2172,1994-11-01,MA-Boston,68.88
2173,1994-11-01,MI-Detroit,67.66
2174,1994-11-01,MN-Minneapolis,73.22
2175,1994-11-01,NC-Charlotte,79.7
2176,1994-11-01,NV-Las Vegas,86.77
2177,1994-11-01,NY-New York,78.5
2178,1994-11-01,OH-Cleveland,81.32
2179,1994-11-01,OR-Portland,76.21
2180,1994-11-01,TX-Dallas,
2181,1994-11-01,WA-Seattle,71.99
2182,1994-11-01,Composite-10,77.23
2183,1994-11-01,Composite-20,
2184,1994-11-01,National-US,80.18
2185,1994-12-01,AZ-Phoenix,74.79
2186,1994-12-01,CA-Los Angeles,76.07
2187,1994-12-01,CA-San Diego,73.02
2188,1994-12-01,CA-San Francisco,67.93
2189,1994-12-01,CO-Denver,67.4
2190,1994-12-01,DC-Washington,89.76
2191,1994-12-01,FL-Miami,87.01
2192,1994-12-01,FL-Tampa,85.25
2193,1994-12-01,GA-Atlanta,77.95
2194,1994-12-01,IL-Chicago,81.66
2195,1994-12-01,MA-Boston,68.48
2196,1994-12-01,MI-Detroit,67.94
2197,1994-12-01,MN-Minneapolis,72.85
2198,1994-12-01,NC-Charlotte,80.03
2199,1994-12-01,NV-Las Vegas,87.17
2200,1994-12-01,NY-New York,78.36
2201,1994-12-01,OH-Cleveland,81.13
2202,1994-12-01,OR-Portland,76.19
2203,1994-12-01,TX-Dallas,
2204,1994-12-01,WA-Seattle,71.73
2205,1994-12-01,Composite-10,76.99
2206,1994-12-01,Composite-20,
2207,1994-12-01,National-US,80.09
2208,1995-01-01,AZ-Phoenix,75.11
2209,1995-01-01,CA-Los Angeles,75.91
2210,1995-01-01,CA-San Diego,72.58
2211,1995-01-01,CA-San Francisco,67.73
2212,1995-01-01,CO-Denver,67.59
2213,1995-01-01,DC-Washington,89.27
2214,1995-01-01,FL-Miami,87.02
2215,1995-01-01,FL-Tampa,85.78
2216,1995-01-01,GA-Atlanta,78.16
2217,1995-01-01,IL-Chicago,81.38
2218,1995-01-01,MA-Boston,68.3
2219,1995-01-01,MI-Detroit,68.72
2220,1995-01-01,MN-Minneapolis,72.96
2221,1995-01-01,NC-Charlotte,80.47
2222,1995-01-01,NV-Las Vegas,87.04
2223,1995-01-01,NY-New York,78.28
2224,1995-01-01,OH-Cleveland,81.12
2225,1995-01-01,OR-Portland,76.79
2226,1995-01-01,TX-Dallas,
2227,1995-01-01,WA-Seattle,71.72
2228,1995-01-01,Composite-10,76.82
2229,1995-01-01,Composite-20,
2230,1995-01-01,National-US,80.04
2231,1995-02-01,AZ-Phoenix,75.37
2232,1995-02-01,CA-Los Angeles,75.36
2233,1995-02-01,CA-San Diego,72.53
2234,1995-02-01,CA-San Francisco,67.4
2235,1995-02-01,CO-Denver,67.82
2236,1995-02-01,DC-Washington,88.96
2237,1995-02-01,FL-Miami,86.64
2238,1995-02-01,FL-Tampa,85.53
2239,1995-02-01,GA-Atlanta,78.26
2240,1995-02-01,IL-Chicago,81.61
2241,1995-02-01,MA-Boston,68.19
2242,1995-02-01,MI-Detroit,70.47
2243,1995-02-01,MN-Minneapolis,73.61
2244,1995-02-01,NC-Charlotte,80.94
2245,1995-02-01,NV-Las Vegas,87.34
2246,1995-02-01,NY-New York,78.29
2247,1995-02-01,OH-Cleveland,80.75
2248,1995-02-01,OR-Portland,77.06
2249,1995-02-01,TX-Dallas,
2250,1995-02-01,WA-Seattle,71.2
2251,1995-02-01,Composite-10,76.64
2252,1995-02-01,Composite-20,
2253,1995-02-01,National-US,80.01
2254,1995-03-01,AZ-Phoenix,75.52
2255,1995-03-01,CA-Los Angeles,74.99
2256,1995-03-01,CA-San Diego,72.41
2257,1995-03-01,CA-San Francisco,66.79
2258,1995-03-01,CO-Denver,68.22
2259,1995-03-01,DC-Washington,88.62
2260,1995-03-01,FL-Miami,86.3
2261,1995-03-01,FL-Tampa,85.5
2262,1995-03-01,GA-Atlanta,78.32
2263,1995-03-01,IL-Chicago,81.8
2264,1995-03-01,MA-Boston,68.31
2265,1995-03-01,MI-Detroit,70.25
2266,1995-03-01,MN-Minneapolis,74.59
2267,1995-03-01,NC-Charlotte,81.1
2268,1995-03-01,NV-Las Vegas,87.39
2269,1995-03-01,NY-New York,77.95
2270,1995-03-01,OH-Cleveland,81.03
2271,1995-03-01,OR-Portland,77.9
2272,1995-03-01,TX-Dallas,
2273,1995-03-01,WA-Seattle,71.44
2274,1995-03-01,Composite-10,76.38
2275,1995-03-01,Composite-20,
2276,1995-03-01,National-US,80.1
2277,1995-04-01,AZ-Phoenix,75.8
2278,1995-04-01,CA-Los Angeles,74.78
2279,1995-04-01,CA-San Diego,72.59
2280,1995-04-01,CA-San Francisco,67.08
2281,1995-04-01,CO-Denver,68.6
2282,1995-04-01,DC-Washington,88.66
2283,1995-04-01,FL-Miami,86.47
2284,1995-04-01,FL-Tampa,85.51
2285,1995-04-01,GA-Atlanta,78.4
2286,1995-04-01,IL-Chicago,81.9
2287,1995-04-01,MA-Boston,68.23
2288,1995-04-01,MI-Detroit,69.82
2289,1995-04-01,MN-Minneapolis,75.07
2290,1995-04-01,NC-Charlotte,81.5
2291,1995-04-01,NV-Las Vegas,87.99
2292,1995-04-01,NY-New York,77.77
2293,1995-04-01,OH-Cleveland,81.89
2294,1995-04-01,OR-Portland,78.06
2295,1995-04-01,TX-Dallas,
2296,1995-04-01,WA-Seattle,71.28
2297,1995-04-01,Composite-10,76.36
2298,1995-04-01,Composite-20,
2299,1995-04-01,National-US,80.4
2300,1995-05-01,AZ-Phoenix,76.16
2301,1995-05-01,CA-Los Angeles,74.92
2302,1995-05-01,CA-San Diego,72.62
2303,1995-05-01,CA-San Francisco,67.31
2304,1995-05-01,CO-Denver,69.2
2305,1995-05-01,DC-Washington,88.91
2306,1995-05-01,FL-Miami,86.67
2307,1995-05-01,FL-Tampa,85.74
2308,1995-05-01,GA-Atlanta,78.55
2309,1995-05-01,IL-Chicago,82.13
2310,1995-05-01,MA-Boston,68.79
2311,1995-05-01,MI-Detroit,70.05
2312,1995-05-01,MN-Minneapolis,75.31
2313,1995-05-01,NC-Charlotte,81.89
2314,1995-05-01,NV-Las Vegas,88.04
2315,1995-05-01,NY-New York,78.03
2316,1995-05-01,OH-Cleveland,82.63
2317,1995-05-01,OR-Portland,78.52
2318,1995-05-01,TX-Dallas,
2319,1995-05-01,WA-Seattle,71.88
2320,1995-05-01,Composite-10,76.6
2321,1995-05-01,Composite-20,
2322,1995-05-01,National-US,80.72
2323,1995-06-01,AZ-Phoenix,76.82
2324,1995-06-01,CA-Los Angeles,74.88
2325,1995-06-01,CA-San Diego,72.48
2326,1995-06-01,CA-San Francisco,67.5
2327,1995-06-01,CO-Denver,69.63
2328,1995-06-01,DC-Washington,89.06
2329,1995-06-01,FL-Miami,86.98
2330,1995-06-01,FL-Tampa,86.43
2331,1995-06-01,GA-Atlanta,78.76
2332,1995-06-01,IL-Chicago,82.82
2333,1995-06-01,MA-Boston,69.75
2334,1995-06-01,MI-Detroit,70.6
2335,1995-06-01,MN-Minneapolis,75.56
2336,1995-06-01,NC-Charlotte,82.53
2337,1995-06-01,NV-Las Vegas,88.03
2338,1995-06-01,NY-New York,78.58
2339,1995-06-01,OH-Cleveland,83.7
2340,1995-06-01,OR-Portland,79.5
2341,1995-06-01,TX-Dallas,
2342,1995-06-01,WA-Seattle,72.01
2343,1995-06-01,Composite-10,76.94
2344,1995-06-01,Composite-20,
2345,1995-06-01,National-US,81.09
2346,1995-07-01,AZ-Phoenix,77.26
2347,1995-07-01,CA-Los Angeles,75.06
2348,1995-07-01,CA-San Diego,72.63
2349,1995-07-01,CA-San Francisco,67.72
2350,1995-07-01,CO-Denver,70.18
2351,1995-07-01,DC-Washington,89.16
2352,1995-07-01,FL-Miami,86.96
2353,1995-07-01,FL-Tampa,86.67
2354,1995-07-01,GA-Atlanta,79.14
2355,1995-07-01,IL-Chicago,83.38
2356,1995-07-01,MA-Boston,70.44
2357,1995-07-01,MI-Detroit,71.15
2358,1995-07-01,MN-Minneapolis,76.05
2359,1995-07-01,NC-Charlotte,83.22
2360,1995-07-01,NV-Las Vegas,88.1
2361,1995-07-01,NY-New York,78.99
2362,1995-07-01,OH-Cleveland,83.71
2363,1995-07-01,OR-Portland,80.25
2364,1995-07-01,TX-Dallas,
2365,1995-07-01,WA-Seattle,72.62
2366,1995-07-01,Composite-10,77.26
2367,1995-07-01,Composite-20,
2368,1995-07-01,National-US,81.44
2369,1995-08-01,AZ-Phoenix,77.71
2370,1995-08-01,CA-Los Angeles,75.11
2371,1995-08-01,CA-San Diego,72.72
2372,1995-08-01,CA-San Francisco,67.78
2373,1995-08-01,CO-Denver,70.58
2374,1995-08-01,DC-Washington,89.35
2375,1995-08-01,FL-Miami,87.39
2376,1995-08-01,FL-Tampa,87.12
2377,1995-08-01,GA-Atlanta,79.57
2378,1995-08-01,IL-Chicago,83.79
2379,1995-08-01,MA-Boston,71.04
2380,1995-08-01,MI-Detroit,71.76
2381,1995-08-01,MN-Minneapolis,76.42
2382,1995-08-01,NC-Charlotte,83.83
2383,1995-08-01,NV-Las Vegas,88.6
2384,1995-08-01,NY-New York,79.17
2385,1995-08-01,OH-Cleveland,84.18
2386,1995-08-01,OR-Portland,81.22
2387,1995-08-01,TX-Dallas,
2388,1995-08-01,WA-Seattle,72.88
2389,1995-08-01,Composite-10,77.47
2390,1995-08-01,Composite-20,
2391,1995-08-01,National-US,81.68
2392,1995-09-01,AZ-Phoenix,77.87
2393,1995-09-01,CA-Los Angeles,74.87
2394,1995-09-01,CA-San Diego,72.71
2395,1995-09-01,CA-San Francisco,67.76
2396,1995-09-01,CO-Denver,71.02
2397,1995-09-01,DC-Washington,89.32
2398,1995-09-01,FL-Miami,87.37
2399,1995-09-01,FL-Tampa,87.24
2400,1995-09-01,GA-Atlanta,79.9
2401,1995-09-01,IL-Chicago,83.92
2402,1995-09-01,MA-Boston,70.94
2403,1995-09-01,MI-Detroit,72.4
2404,1995-09-01,MN-Minneapolis,76.57
2405,1995-09-01,NC-Charlotte,84.34
2406,1995-09-01,NV-Las Vegas,88.96
2407,1995-09-01,NY-New York,79.17
2408,1995-09-01,OH-Cleveland,84.32
2409,1995-09-01,OR-Portland,81.45
2410,1995-09-01,TX-Dallas,
2411,1995-09-01,WA-Seattle,73.02
2412,1995-09-01,Composite-10,77.43
2413,1995-09-01,Composite-20,
2414,1995-09-01,National-US,81.76
2415,1995-10-01,AZ-Phoenix,78.15
2416,1995-10-01,CA-Los Angeles,74.6
2417,1995-10-01,CA-San Diego,72.33
2418,1995-10-01,CA-San Francisco,67.3
2419,1995-10-01,CO-Denver,71.26
2420,1995-10-01,DC-Washington,89.11
2421,1995-10-01,FL-Miami,87.64
2422,1995-10-01,FL-Tampa,87.38
2423,1995-10-01,GA-Atlanta,80.1
2424,1995-10-01,IL-Chicago,83.79
2425,1995-10-01,MA-Boston,70.69
2426,1995-10-01,MI-Detroit,72.75
2427,1995-10-01,MN-Minneapolis,75.92
2428,1995-10-01,NC-Charlotte,84.57
2429,1995-10-01,NV-Las Vegas,89.21
2430,1995-10-01,NY-New York,79.11
2431,1995-10-01,OH-Cleveland,84.66
2432,1995-10-01,OR-Portland,81.92
2433,1995-10-01,TX-Dallas,
2434,1995-10-01,WA-Seattle,73.1
2435,1995-10-01,Composite-10,77.26
2436,1995-10-01,Composite-20,
2437,1995-10-01,National-US,81.75
2438,1995-11-01,AZ-Phoenix,78.39
2439,1995-11-01,CA-Los Angeles,74.13
2440,1995-11-01,CA-San Diego,71.79
2441,1995-11-01,CA-San Francisco,66.8
2442,1995-11-01,CO-Denver,71.38
2443,1995-11-01,DC-Washington,88.68
2444,1995-11-01,FL-Miami,87.55
2445,1995-11-01,FL-Tampa,87.41
2446,1995-11-01,GA-Atlanta,80.18
2447,1995-11-01,IL-Chicago,83.97
2448,1995-11-01,MA-Boston,70.19
2449,1995-11-01,MI-Detroit,73.11
2450,1995-11-01,MN-Minneapolis,76.01
2451,1995-11-01,NC-Charlotte,84.69
2452,1995-11-01,NV-Las Vegas,89.15
2453,1995-11-01,NY-New York,78.85
2454,1995-11-01,OH-Cleveland,84.61
2455,1995-11-01,OR-Portland,82.03
2456,1995-11-01,TX-Dallas,
2457,1995-11-01,WA-Seattle,72.92
2458,1995-11-01,Composite-10,76.95
2459,1995-11-01,Composite-20,
2460,1995-11-01,National-US,81.66
2461,1995-12-01,AZ-Phoenix,78.74
2462,1995-12-01,CA-Los Angeles,73.6
2463,1995-12-01,CA-San Diego,71.36
2464,1995-12-01,CA-San Francisco,66.43
2465,1995-12-01,CO-Denver,71.5
2466,1995-12-01,DC-Washington,88.44
2467,1995-12-01,FL-Miami,87.69
2468,1995-12-01,FL-Tampa,87.13
2469,1995-12-01,GA-Atlanta,80.38
2470,1995-12-01,IL-Chicago,83.8
2471,1995-12-01,MA-Boston,69.93
2472,1995-12-01,MI-Detroit,73.2
2473,1995-12-01,MN-Minneapolis,76.13
2474,1995-12-01,NC-Charlotte,84.97
2475,1995-12-01,NV-Las Vegas,89.04
2476,1995-12-01,NY-New York,78.7
2477,1995-12-01,OH-Cleveland,84.39
2478,1995-12-01,OR-Portland,82.54
2479,1995-12-01,TX-Dallas,
2480,1995-12-01,WA-Seattle,72.83
2481,1995-12-01,Composite-10,76.68
2482,1995-12-01,Composite-20,
2483,1995-12-01,National-US,81.54
2484,1996-01-01,AZ-Phoenix,79.1
2485,1996-01-01,CA-Los Angeles,73.39
2486,1996-01-01,CA-San Diego,71.36
2487,1996-01-01,CA-San Francisco,66.15
2488,1996-01-01,CO-Denver,71.34
2489,1996-01-01,DC-Washington,88.2
2490,1996-01-01,FL-Miami,87.52
2491,1996-01-01,FL-Tampa,87.04
2492,1996-01-01,GA-Atlanta,80.7
2493,1996-01-01,IL-Chicago,83.77
2494,1996-01-01,MA-Boston,70.15
2495,1996-01-01,MI-Detroit,73.33
2496,1996-01-01,MN-Minneapolis,76.22
2497,1996-01-01,NC-Charlotte,85.24
2498,1996-01-01,NV-Las Vegas,88.91
2499,1996-01-01,NY-New York,78.63
2500,1996-01-01,OH-Cleveland,84.14
2501,1996-01-01,OR-Portland,82.8
2502,1996-01-01,TX-Dallas,
2503,1996-01-01,WA-Seattle,72.35
2504,1996-01-01,Composite-10,76.56
2505,1996-01-01,Composite-20,
2506,1996-01-01,National-US,81.46
2507,1996-02-01,AZ-Phoenix,79.47
2508,1996-02-01,CA-Los Angeles,73.1
2509,1996-02-01,CA-San Diego,71.39
2510,1996-02-01,CA-San Francisco,65.97
2511,1996-02-01,CO-Denver,71.43
2512,1996-02-01,DC-Washington,87.83
2513,1996-02-01,FL-Miami,87.43
2514,1996-02-01,FL-Tampa,87.08
2515,1996-02-01,GA-Atlanta,80.97
2516,1996-02-01,IL-Chicago,83.31
2517,1996-02-01,MA-Boston,70.08
2518,1996-02-01,MI-Detroit,73.82
2519,1996-02-01,MN-Minneapolis,76.35
2520,1996-02-01,NC-Charlotte,85.68
2521,1996-02-01,NV-Las Vegas,89.25
2522,1996-02-01,NY-New York,78.73
2523,1996-02-01,OH-Cleveland,84.19
2524,1996-02-01,OR-Portland,83.5
2525,1996-02-01,TX-Dallas,
2526,1996-02-01,WA-Seattle,72.45
2527,1996-02-01,Composite-10,76.44
2528,1996-02-01,Composite-20,
2529,1996-02-01,National-US,81.43
2530,1996-03-01,AZ-Phoenix,79.93
2531,1996-03-01,CA-Los Angeles,73.07
2532,1996-03-01,CA-San Diego,71.22
2533,1996-03-01,CA-San Francisco,65.92
2534,1996-03-01,CO-Denver,71.9
2535,1996-03-01,DC-Washington,87.8
2536,1996-03-01,FL-Miami,86.73
2537,1996-03-01,FL-Tampa,87.58
2538,1996-03-01,GA-Atlanta,81.1
2539,1996-03-01,IL-Chicago,83.48
2540,1996-03-01,MA-Boston,70.57
2541,1996-03-01,MI-Detroit,74.2
2542,1996-03-01,MN-Minneapolis,76.5
2543,1996-03-01,NC-Charlotte,87.15
2544,1996-03-01,NV-Las Vegas,89.13
2545,1996-03-01,NY-New York,78.9
2546,1996-03-01,OH-Cleveland,84.82
2547,1996-03-01,OR-Portland,84.02
2548,1996-03-01,TX-Dallas,
2549,1996-03-01,WA-Seattle,73.21
2550,1996-03-01,Composite-10,76.49
2551,1996-03-01,Composite-20,
2552,1996-03-01,National-US,81.7
2553,1996-04-01,AZ-Phoenix,80.39
2554,1996-04-01,CA-Los Angeles,73.35
2555,1996-04-01,CA-San Diego,71.56
2556,1996-04-01,CA-San Francisco,66.44
2557,1996-04-01,CO-Denver,72.72
2558,1996-04-01,DC-Washington,88.39
2559,1996-04-01,FL-Miami,87.1
2560,1996-04-01,FL-Tampa,87.75
2561,1996-04-01,GA-Atlanta,81.49
2562,1996-04-01,IL-Chicago,84.35
2563,1996-04-01,MA-Boston,70.88
2564,1996-04-01,MI-Detroit,74.99
2565,1996-04-01,MN-Minneapolis,76.54
2566,1996-04-01,NC-Charlotte,87.97
2567,1996-04-01,NV-Las Vegas,89.59
2568,1996-04-01,NY-New York,78.94
2569,1996-04-01,OH-Cleveland,85.96
2570,1996-04-01,OR-Portland,85.18
2571,1996-04-01,TX-Dallas,
2572,1996-04-01,WA-Seattle,73.71
2573,1996-04-01,Composite-10,76.84
2574,1996-04-01,Composite-20,
2575,1996-04-01,National-US,82.15
2576,1996-05-01,AZ-Phoenix,80.73
2577,1996-05-01,CA-Los Angeles,73.88
2578,1996-05-01,CA-San Diego,72.05
2579,1996-05-01,CA-San Francisco,67.05
2580,1996-05-01,CO-Denver,73.36
2581,1996-05-01,DC-Washington,88.83
2582,1996-05-01,FL-Miami,87.34
2583,1996-05-01,FL-Tampa,87.79
2584,1996-05-01,GA-Atlanta,81.85
2585,1996-05-01,IL-Chicago,84.88
2586,1996-05-01,MA-Boston,71.52
2587,1996-05-01,MI-Detroit,75.72
2588,1996-05-01,MN-Minneapolis,76.68
2589,1996-05-01,NC-Charlotte,88.78
2590,1996-05-01,NV-Las Vegas,89.77
2591,1996-05-01,NY-New York,79.36
2592,1996-05-01,OH-Cleveland,86.55
2593,1996-05-01,OR-Portland,85.98
2594,1996-05-01,TX-Dallas,
2595,1996-05-01,WA-Seattle,74.25
2596,1996-05-01,Composite-10,77.33
2597,1996-05-01,Composite-20,
2598,1996-05-01,National-US,82.63
2599,1996-06-01,AZ-Phoenix,81.1
2600,1996-06-01,CA-Los Angeles,74.52
2601,1996-06-01,CA-San Diego,72.23
2602,1996-06-01,CA-San Francisco,67.67
2603,1996-06-01,CO-Denver,73.58
2604,1996-06-01,DC-Washington,89.19
2605,1996-06-01,FL-Miami,87.61
2606,1996-06-01,FL-Tampa,87.9
2607,1996-06-01,GA-Atlanta,82.26
2608,1996-06-01,IL-Chicago,85.53
2609,1996-06-01,MA-Boston,72.47
2610,1996-06-01,MI-Detroit,76.53
2611,1996-06-01,MN-Minneapolis,77.28
2612,1996-06-01,NC-Charlotte,88.62
2613,1996-06-01,NV-Las Vegas,90.26
2614,1996-06-01,NY-New York,79.52
2615,1996-06-01,OH-Cleveland,87.1
2616,1996-06-01,OR-Portland,86.63
2617,1996-06-01,TX-Dallas,
2618,1996-06-01,WA-Seattle,74.63
2619,1996-06-01,Composite-10,77.78
2620,1996-06-01,Composite-20,
2621,1996-06-01,National-US,83.08
2622,1996-07-01,AZ-Phoenix,81.45
2623,1996-07-01,CA-Los Angeles,74.71
2624,1996-07-01,CA-San Diego,72.26
2625,1996-07-01,CA-San Francisco,68.02
2626,1996-07-01,CO-Denver,73.91
2627,1996-07-01,DC-Washington,89.33
2628,1996-07-01,FL-Miami,87.84
2629,1996-07-01,FL-Tampa,87.89
2630,1996-07-01,GA-Atlanta,82.3
2631,1996-07-01,IL-Chicago,85.75
2632,1996-07-01,MA-Boston,73.24
2633,1996-07-01,MI-Detroit,77.29
2634,1996-07-01,MN-Minneapolis,78.14
2635,1996-07-01,NC-Charlotte,88.56
2636,1996-07-01,NV-Las Vegas,90.43
2637,1996-07-01,NY-New York,79.97
2638,1996-07-01,OH-Cleveland,87.6
2639,1996-07-01,OR-Portland,87.02
2640,1996-07-01,TX-Dallas,
2641,1996-07-01,WA-Seattle,74.68
2642,1996-07-01,Composite-10,78.1
2643,1996-07-01,Composite-20,
2644,1996-07-01,National-US,83.45
2645,1996-08-01,AZ-Phoenix,81.87
2646,1996-08-01,CA-Los Angeles,74.9
2647,1996-08-01,CA-San Diego,72.02
2648,1996-08-01,CA-San Francisco,68.35
2649,1996-08-01,CO-Denver,73.97
2650,1996-08-01,DC-Washington,89.41
2651,1996-08-01,FL-Miami,87.97
2652,1996-08-01,FL-Tampa,88.2
2653,1996-08-01,GA-Atlanta,82.61
2654,1996-08-01,IL-Chicago,86.03
2655,1996-08-01,MA-Boston,73.98
2656,1996-08-01,MI-Detroit,77.97
2657,1996-08-01,MN-Minneapolis,78.57
2658,1996-08-01,NC-Charlotte,88.68
2659,1996-08-01,NV-Las Vegas,90.37
2660,1996-08-01,NY-New York,80.31
2661,1996-08-01,OH-Cleveland,87.78
2662,1996-08-01,OR-Portland,87.27
2663,1996-08-01,TX-Dallas,
2664,1996-08-01,WA-Seattle,75.01
2665,1996-08-01,Composite-10,78.36
2666,1996-08-01,Composite-20,
2667,1996-08-01,National-US,83.68
2668,1996-09-01,AZ-Phoenix,82.1
2669,1996-09-01,CA-Los Angeles,74.69
2670,1996-09-01,CA-San Diego,72.23
2671,1996-09-01,CA-San Francisco,68.43
2672,1996-09-01,CO-Denver,74.26
2673,1996-09-01,DC-Washington,89.29
2674,1996-09-01,FL-Miami,88.13
2675,1996-09-01,FL-Tampa,88.1
2676,1996-09-01,GA-Atlanta,82.93
2677,1996-09-01,IL-Chicago,86.03
2678,1996-09-01,MA-Boston,73.86
2679,1996-09-01,MI-Detroit,78.51
2680,1996-09-01,MN-Minneapolis,78.89
2681,1996-09-01,NC-Charlotte,88.49
2682,1996-09-01,NV-Las Vegas,90.1
2683,1996-09-01,NY-New York,80.45
2684,1996-09-01,OH-Cleveland,87.9
2685,1996-09-01,OR-Portland,88.13
2686,1996-09-01,TX-Dallas,
2687,1996-09-01,WA-Seattle,74.68
2688,1996-09-01,Composite-10,78.37
2689,1996-09-01,Composite-20,
2690,1996-09-01,National-US,83.74
2691,1996-10-01,AZ-Phoenix,82.21
2692,1996-10-01,CA-Los Angeles,74.7
2693,1996-10-01,CA-San Diego,72.07
2694,1996-10-01,CA-San Francisco,68.53
2695,1996-10-01,CO-Denver,74.51
2696,1996-10-01,DC-Washington,89.21
2697,1996-10-01,FL-Miami,88.11
2698,1996-10-01,FL-Tampa,88.46
2699,1996-10-01,GA-Atlanta,83.14
2700,1996-10-01,IL-Chicago,86.1
2701,1996-10-01,MA-Boston,73.9
2702,1996-10-01,MI-Detroit,78.98
2703,1996-10-01,MN-Minneapolis,79.17
2704,1996-10-01,NC-Charlotte,88.53
2705,1996-10-01,NV-Las Vegas,89.88
2706,1996-10-01,NY-New York,80.35
2707,1996-10-01,OH-Cleveland,87.92
2708,1996-10-01,OR-Portland,89.15
2709,1996-10-01,TX-Dallas,
2710,1996-10-01,WA-Seattle,74.95
2711,1996-10-01,Composite-10,78.36
2712,1996-10-01,Composite-20,
2713,1996-10-01,National-US,83.66
2714,1996-11-01,AZ-Phoenix,82.3
2715,1996-11-01,CA-Los Angeles,74.5
2716,1996-11-01,CA-San Diego,72.2
2717,1996-11-01,CA-San Francisco,68.72
2718,1996-11-01,CO-Denver,74.81
2719,1996-11-01,DC-Washington,88.94
2720,1996-11-01,FL-Miami,88.24
2721,1996-11-01,FL-Tampa,88.37
2722,1996-11-01,GA-Atlanta,83.36
2723,1996-11-01,IL-Chicago,86.21
2724,1996-11-01,MA-Boston,73.58
2725,1996-11-01,MI-Detroit,79.24
2726,1996-11-01,MN-Minneapolis,79.51
2727,1996-11-01,NC-Charlotte,88.69
2728,1996-11-01,NV-Las Vegas,89.58
2729,1996-11-01,NY-New York,80.02
2730,1996-11-01,OH-Cleveland,87.85
2731,1996-11-01,OR-Portland,90.16
2732,1996-11-01,TX-Dallas,
2733,1996-11-01,WA-Seattle,74.67
2734,1996-11-01,Composite-10,78.23
2735,1996-11-01,Composite-20,
2736,1996-11-01,National-US,83.59
2737,1996-12-01,AZ-Phoenix,82.34
2738,1996-12-01,CA-Los Angeles,74.15
2739,1996-12-01,CA-San Diego,71.74
2740,1996-12-01,CA-San Francisco,68.69
2741,1996-12-01,CO-Denver,75.07
2742,1996-12-01,DC-Washington,88.45
2743,1996-12-01,FL-Miami,88.16
2744,1996-12-01,FL-Tampa,88.76
2745,1996-12-01,GA-Atlanta,83.33
2746,1996-12-01,IL-Chicago,86.29
2747,1996-12-01,MA-Boston,73.84
2748,1996-12-01,MI-Detroit,79.19
2749,1996-12-01,MN-Minneapolis,79.66
2750,1996-12-01,NC-Charlotte,88.87
2751,1996-12-01,NV-Las Vegas,90.01
2752,1996-12-01,NY-New York,80.03
2753,1996-12-01,OH-Cleveland,87.69
2754,1996-12-01,OR-Portland,90.59
2755,1996-12-01,TX-Dallas,
2756,1996-12-01,WA-Seattle,74.7
2757,1996-12-01,Composite-10,78.12
2758,1996-12-01,Composite-20,
2759,1996-12-01,National-US,83.52
2760,1997-01-01,AZ-Phoenix,82.59
2761,1997-01-01,CA-Los Angeles,73.91
2762,1997-01-01,CA-San Diego,71.95
2763,1997-01-01,CA-San Francisco,68.8
2764,1997-01-01,CO-Denver,74.96
2765,1997-01-01,DC-Washington,88.26
2766,1997-01-01,FL-Miami,88.14
2767,1997-01-01,FL-Tampa,88.52
2768,1997-01-01,GA-Atlanta,83.54
2769,1997-01-01,IL-Chicago,86.04
2770,1997-01-01,MA-Boston,74.02
2771,1997-01-01,MI-Detroit,79.1
2772,1997-01-01,MN-Minneapolis,79.73
2773,1997-01-01,NC-Charlotte,89.28
2774,1997-01-01,NV-Las Vegas,90.49
2775,1997-01-01,NY-New York,80.08
2776,1997-01-01,OH-Cleveland,87.21
2777,1997-01-01,OR-Portland,90.79
2778,1997-01-01,TX-Dallas,
2779,1997-01-01,WA-Seattle,74.84
